Sp,Estado,Diametro,
Paralonchurus peruanus,Vtg3,501.7221449,
Paralonchurus peruanus,Vtg3,220.7429166,
Paralonchurus peruanus,Vtg3,353.2867429,
Paralonchurus peruanus,Vtg3,309.438665,
Paralonchurus peruanus,Vtg3,261.5950517,
Paralonchurus peruanus,Vtg3,251.0689653,
Paralonchurus peruanus,Vtg3,313.4765669,
Paralonchurus peruanus,Vtg3,277.434659,
Paralonchurus peruanus,Vtg3,354.0705073,
Paralonchurus peruanus,Vtg3,324.8127652,
Paralonchurus peruanus,Vtg3,305.3126337,
Paralonchurus peruanus,Vtg3,357.4324245,
Paralonchurus peruanus,Vtg3,380.1648442,
Paralonchurus peruanus,Vtg3,244.5169462,
Paralonchurus peruanus,Vtg3,267.5005383,
Paralonchurus peruanus,Vtg3,338.9210434,
Paralonchurus peruanus,Vtg3,272.3414322,
Paralonchurus peruanus,Vtg3,338.690278,
Paralonchurus peruanus,Vtg3,425.5258721,
Paralonchurus peruanus,Vtg3,273.9234522,
Paralonchurus peruanus,Vtg3,241.8851191,
Paralonchurus peruanus,Vtg3,215.9122018,
Paralonchurus peruanus,Vtg3,261.2170928,
Paralonchurus peruanus,Vtg3,239.2298291,
Paralonchurus peruanus,Vtg3,302.3988504,
Paralonchurus peruanus,Vtg3,258.0479665,
Paralonchurus peruanus,Vtg3,373.7292322,
Paralonchurus peruanus,Vtg3,258.5310117,
Paralonchurus peruanus,Vtg3,463.3667908,
Paralonchurus peruanus,Vtg3,120.1312463,
Paralonchurus peruanus,Vtg3,395.1349578,
Paralonchurus peruanus,Vtg3,198.3616189,
Paralonchurus peruanus,Vtg3,429.0505104,
Paralonchurus peruanus,Vtg3,263.0892455,
Paralonchurus peruanus,Vtg3,260.0224497,
Paralonchurus peruanus,Vtg3,286.8377508,
Paralonchurus peruanus,Vtg3,350.5591799,
Paralonchurus peruanus,Vtg3,325.6542521,
Paralonchurus peruanus,Vtg3,219.3872438,
Paralonchurus peruanus,Vtg4,396.2023402,
Paralonchurus peruanus,Vtg4,309.2091371,
Paralonchurus peruanus,Vtg4,331.207971,
Paralonchurus peruanus,Vtg4,359.1109957,
Paralonchurus peruanus,Vtg4,438.1625537,
Paralonchurus peruanus,Vtg4,427.973681,
Paralonchurus peruanus,Vtg4,320.8898146,
Paralonchurus peruanus,Vtg4,327.2250242,
Paralonchurus peruanus,Vtg4,392.0271412,
Paralonchurus peruanus,Vtg4,274.784643,
Paralonchurus peruanus,Vtg4,385.4778143,
Paralonchurus peruanus,Vtg4,283.5980315,
Paralonchurus peruanus,Vtg4,348.4077443,
Paralonchurus peruanus,Vtg4,426.4533508,
Paralonchurus peruanus,Vtg4,316.9649997,
Paralonchurus peruanus,Vtg4,337.7316321,
Paralonchurus peruanus,Vtg4,344.6331942,
Paralonchurus peruanus,Vtg4,322.6965951,
Paralonchurus peruanus,Vtg4,440.8905794,
Paralonchurus peruanus,Vtg4,313.0061628,
Paralonchurus peruanus,Vtg4,457.9395583,
Paralonchurus peruanus,Vtg4,304.5675972,
Paralonchurus peruanus,Vtg4,359.1246655,
Paralonchurus peruanus,Vtg4,283.4288601,
Paralonchurus peruanus,Vtg4,475.0904397,
Paralonchurus peruanus,Vtg4,340.9574078,
Paralonchurus peruanus,Vtg4,213.4170572,
Paralonchurus peruanus,Vtg4,496.626312,
Paralonchurus peruanus,Vtg4,476.8284747,
Paralonchurus peruanus,Vtg4,393.2951202,
Paralonchurus peruanus,Vtg4,369.1056825,
Paralonchurus peruanus,Vtg4,286.8306866,
Paralonchurus peruanus,Vtg4,387.0263807,
Paralonchurus peruanus,Vtg4,379.7085289,
Paralonchurus peruanus,Vtg4,429.7454866,
Paralonchurus peruanus,Vtg4,395.8446698,
Paralonchurus peruanus,Vtg4,296.4517746,
Paralonchurus peruanus,Vtg4,404.8223148,
Paralonchurus peruanus,Vtg4,350.850146,
Paralonchurus peruanus,Vtg4,307.8887322,
Paralonchurus peruanus,Vtg4,306.8382067,
Paralonchurus peruanus,Vtg4,285.2501521,
Paralonchurus peruanus,Vtg4,380.0318054,
Paralonchurus peruanus,Vtg4,389.1978706,
Paralonchurus peruanus,Vtg4,330.9448213,
Paralonchurus peruanus,Vtg4,406.2082315,
Paralonchurus peruanus,Vtg4,336.5440897,
Paralonchurus peruanus,Vtg4,349.2958359,
Paralonchurus peruanus,Vtg4,356.1178146,
Paralonchurus peruanus,Vtg4,369.1594947,
Paralonchurus peruanus,GVM,562.8120949,
Paralonchurus peruanus,GVM,306.4025871,
Paralonchurus peruanus,GVM,413.6435256,
Paralonchurus peruanus,GVM,394.7273158,
Paralonchurus peruanus,GVM,531.753132,
Paralonchurus peruanus,GVM,402.9433982,
Paralonchurus peruanus,GVM,511.1616302,
Paralonchurus peruanus,GVM,411.0961707,
Paralonchurus peruanus,GVM,400.0021112,
Paralonchurus peruanus,GVM,386.4499097,
Paralonchurus peruanus,GVM,322.7719534,
Paralonchurus peruanus,GVM,283.5240042,
Paralonchurus peruanus,GVM,438.7444353,
Paralonchurus peruanus,GVM,258.7399526,
Paralonchurus peruanus,GVM,387.8996633,
Paralonchurus peruanus,GVM,379.1924598,
Paralonchurus peruanus,GVM,466.9558976,
Paralonchurus peruanus,GVM,320.3191189,
Paralonchurus peruanus,GVM,288.7335375,
Paralonchurus peruanus,GVM,335.9729012,
Paralonchurus peruanus,GVM,379.8649662,
Paralonchurus peruanus,GVM,438.1808778,
Paralonchurus peruanus,GVM,345.7168242,
Paralonchurus peruanus,GVM,352.4773293,
Paralonchurus peruanus,GVM,439.3844946,
Paralonchurus peruanus,GVM,422.157015,
Paralonchurus peruanus,GVM,370.0340727,
Paralonchurus peruanus,GVM,297.6706567,
Paralonchurus peruanus,GVM,285.3270636,
Paralonchurus peruanus,GVM,293.4588146,
Paralonchurus peruanus,GVM,400.9094956,
Paralonchurus peruanus,GVM,505.1078105,
Paralonchurus peruanus,GVM,502.7161967,
Paralonchurus peruanus,GVM,409.1555485,
Paralonchurus peruanus,GVM,202.301502,
Paralonchurus peruanus,GVM,455.9539649,
Paralonchurus peruanus,GVM,391.2847605,
Paralonchurus peruanus,GVM,270.3018616,
Paralonchurus peruanus,GVM,350.1325687,
Paralonchurus peruanus,GVM,418.9391489,
Paralonchurus peruanus,GVM,460.5492958,
Paralonchurus peruanus,GVM,430.2569634,
Paralonchurus peruanus,GVM,347.0871251,
Paralonchurus peruanus,GVM,463.1027654,
Paralonchurus peruanus,GVM,349.2959518,
Paralonchurus peruanus,GVM,367.7207864,
Paralonchurus peruanus,GVM,426.8619055,
Paralonchurus peruanus,GVM,285.6869346,
Paralonchurus peruanus,GVM,530.6730093,
Paralonchurus peruanus,GVM,502.6231341,
Paralonchurus peruanus,Hyd,493.6523945,
Paralonchurus peruanus,Hyd,358.5171223,
Paralonchurus peruanus,Hyd,583.0665611,
Paralonchurus peruanus,Hyd,618.7664874,
Paralonchurus peruanus,Hyd,533.946922,
Paralonchurus peruanus,Hyd,724.0801211,
Paralonchurus peruanus,Hyd,631.725377,
Paralonchurus peruanus,Hyd,633.3934449,
Paralonchurus peruanus,Hyd,302.1822157,
Paralonchurus peruanus,Hyd,493.7572891,
Paralonchurus peruanus,Hyd,552.7319131,
Paralonchurus peruanus,Hyd,525.8346664,
Paralonchurus peruanus,Hyd,456.8197871,
Paralonchurus peruanus,Hyd,446.1134142,
Paralonchurus peruanus,Hyd,509.9033821,
Paralonchurus peruanus,Hyd,466.4722733,
Paralonchurus peruanus,Hyd,533.1932819,
Paralonchurus peruanus,Hyd,585.5397284,
Paralonchurus peruanus,Hyd,362.8630827,
Paralonchurus peruanus,Hyd,576.7790069,
Paralonchurus peruanus,Hyd,484.9633051,
Paralonchurus peruanus,Hyd,499.6883683,
Paralonchurus peruanus,Hyd,575.5086447,
Paralonchurus peruanus,Hyd,533.8617489,
Paralonchurus peruanus,Hyd,377.9732042,
Paralonchurus peruanus,Hyd,420.8450078,
Paralonchurus peruanus,Hyd,569.8302266,
Paralonchurus peruanus,Hyd,665.3574739,
Paralonchurus peruanus,Hyd,553.0950752,
Paralonchurus peruanus,Hyd,467.6274689,
Paralonchurus peruanus,Hyd,611.9934057,
Paralonchurus peruanus,Hyd,504.6035004,
Paralonchurus peruanus,Hyd,511.802063,
Paralonchurus peruanus,Hyd,319.4882893,
Paralonchurus peruanus,Hyd,384.9772676,
Paralonchurus peruanus,Hyd,446.9221016,
Paralonchurus peruanus,Hyd,597.9326086,
Paralonchurus peruanus,Hyd,430.2641209,
Paralonchurus peruanus,Hyd,659.384813,
Paralonchurus peruanus,Hyd,413.0432475,
Paralonchurus peruanus,Hyd,526.3625687,
Paralonchurus peruanus,Hyd,313.1768852,
Paralonchurus peruanus,Hyd,614.4449247,
Paralonchurus peruanus,Hyd,620.7561536,
Paralonchurus peruanus,Hyd,499.8385213,
Paralonchurus peruanus,Hyd,512.3508212,
Paralonchurus peruanus,Hyd,497.8613831,
Paralonchurus peruanus,Hyd,294.7869854,
Paralonchurus peruanus,Hyd,459.1758131,
Paralonchurus peruanus,Hyd,437.4239028,
Sciaena deliciosa,Pg1,50.69617156,
Sciaena deliciosa,Pg1,55.42402809,
Sciaena deliciosa,Pg1,31.44050912,
Sciaena deliciosa,Pg1,33.48986977,
Sciaena deliciosa,Pg1,55.07976197,
Sciaena deliciosa,Pg1,58.05317224,
Sciaena deliciosa,Pg1,62.44274045,
Sciaena deliciosa,Pg1,37.65102352,
Sciaena deliciosa,Pg1,25.9595422,
Sciaena deliciosa,Pg1,45.28807969,
Sciaena deliciosa,Pg1,20.7071703,
Sciaena deliciosa,Pg1,35.91215717,
Sciaena deliciosa,Pg1,42.35372255,
Sciaena deliciosa,Pg1,26.77280698,
Sciaena deliciosa,Pg1,38.17153262,
Sciaena deliciosa,Pg1,27.17123991,
Sciaena deliciosa,Pg1,24.91406898,
Sciaena deliciosa,Pg1,26.29071414,
Sciaena deliciosa,Pg1,8.826495109,
Sciaena deliciosa,Pg1,37.89029315,
Sciaena deliciosa,Pg1,59.49456475,
Sciaena deliciosa,Pg1,39.55946825,
Sciaena deliciosa,Pg1,6.450672435,
Sciaena deliciosa,Pg1,48.175451,
Sciaena deliciosa,Pg1,52.46263079,
Sciaena deliciosa,Pg1,32.53631285,
Sciaena deliciosa,Pg1,30.98458894,
Sciaena deliciosa,Pg1,32.31703279,
Sciaena deliciosa,Pg1,39.9260143,
Sciaena deliciosa,Pg1,38.54278131,
Sciaena deliciosa,Pg1,39.63946904,
Sciaena deliciosa,Pg1,38.08914494,
Sciaena deliciosa,Pg1,38.02171569,
Sciaena deliciosa,Pg1,46.80613383,
Sciaena deliciosa,Pg1,18.90496248,
Sciaena deliciosa,Pg1,43.1639618,
Sciaena deliciosa,Pg1,51.28504134,
Sciaena deliciosa,Pg1,42.0756932,
Sciaena deliciosa,Pg1,42.39520019,
Sciaena deliciosa,Pg1,43.42652977,
Sciaena deliciosa,Pg1,22.55824425,
Sciaena deliciosa,Pg1,52.81987779,
Sciaena deliciosa,Pg1,36.36856182,
Sciaena deliciosa,Pg1,9.760068665,
Sciaena deliciosa,Pg1,36.5846426,
Sciaena deliciosa,Pg1,43.36254749,
Sciaena deliciosa,Pg1,28.94762618,
Sciaena deliciosa,Pg1,27.29933889,
Sciaena deliciosa,Pg1,38.3281171,
Sciaena deliciosa,Pg1,35.32597515,
Sciaena deliciosa,Pg2,21.59352283,
Sciaena deliciosa,Pg2,0.661227063,
Sciaena deliciosa,Pg2,59.69431671,
Sciaena deliciosa,Pg2,31.24055378,
Sciaena deliciosa,Pg2,116.6146661,
Sciaena deliciosa,Pg2,46.74109073,
Sciaena deliciosa,Pg2,54.4091157,
Sciaena deliciosa,Pg2,67.52421623,
Sciaena deliciosa,Pg2,7.020740962,
Sciaena deliciosa,Pg2,45.32497294,
Sciaena deliciosa,Pg2,10.03014308,
Sciaena deliciosa,Pg2,25.30439201,
Sciaena deliciosa,Pg2,66.92607435,
Sciaena deliciosa,Pg2,49.07010364,
Sciaena deliciosa,Pg2,58.07285531,
Sciaena deliciosa,Pg2,65.34909321,
Sciaena deliciosa,Pg2,67.34203004,
Sciaena deliciosa,Pg2,24.90837702,
Sciaena deliciosa,Pg2,46.84404021,
Sciaena deliciosa,Pg2,39.75366441,
Sciaena deliciosa,Pg2,58.26041737,
Sciaena deliciosa,Pg2,61.28512522,
Sciaena deliciosa,Pg2,64.52131904,
Sciaena deliciosa,Pg2,41.6979557,
Sciaena deliciosa,Pg2,50.832306,
Sciaena deliciosa,Pg2,54.48584101,
Sciaena deliciosa,Pg2,65.72818281,
Sciaena deliciosa,Pg2,41.53274326,
Sciaena deliciosa,Pg2,42.64932087,
Sciaena deliciosa,Pg2,14.65959388,
Sciaena deliciosa,Pg2,46.32924248,
Sciaena deliciosa,Pg2,66.69743995,
Sciaena deliciosa,Pg2,38.25598978,
Sciaena deliciosa,Pg2,42.82135195,
Sciaena deliciosa,Pg2,92.28257672,
Sciaena deliciosa,Pg2,62.90822105,
Sciaena deliciosa,Pg2,43.75360089,
Sciaena deliciosa,Pg2,73.70896566,
Sciaena deliciosa,Pg2,61.07597928,
Sciaena deliciosa,Pg2,48.92492123,
Sciaena deliciosa,Pg2,92.5492607,
Sciaena deliciosa,Pg2,46.24587041,
Sciaena deliciosa,Pg2,51.9751569,
Sciaena deliciosa,Pg2,88.20756299,
Sciaena deliciosa,Pg2,82.42911431,
Sciaena deliciosa,Pg2,91.8613599,
Sciaena deliciosa,Pg2,36.15528144,
Sciaena deliciosa,Pg2,4.256037783,
Sciaena deliciosa,Pg2,16.8879665,
Sciaena deliciosa,Pg2,61.39018836,
Sciaena deliciosa,CA,75.57554827,
Sciaena deliciosa,CA,84.33580645,
Sciaena deliciosa,CA,92.54734136,
Sciaena deliciosa,CA,108.15436,
Sciaena deliciosa,CA,112.973,
Sciaena deliciosa,CA,127.3700786,
Sciaena deliciosa,CA,63.25080261,
Sciaena deliciosa,CA,109.3206677,
Sciaena deliciosa,CA,98.54450609,
Sciaena deliciosa,CA,70.47246185,
Sciaena deliciosa,CA,87.25687883,
Sciaena deliciosa,CA,86.3042715,
Sciaena deliciosa,CA,72.38745578,
Sciaena deliciosa,CA,95.37710926,
Sciaena deliciosa,CA,68.94111,
Sciaena deliciosa,CA,71.36753597,
Sciaena deliciosa,CA,84.25674556,
Sciaena deliciosa,CA,79.2545137,
Sciaena deliciosa,CA,64.47945665,
Sciaena deliciosa,CA,112.9671837,
Sciaena deliciosa,CA,101.7338049,
Sciaena deliciosa,CA,78.40207472,
Sciaena deliciosa,CA,95.69604512,
Sciaena deliciosa,CA,60.85493621,
Sciaena deliciosa,CA,97.5753463,
Sciaena deliciosa,CA,96.52329466,
Sciaena deliciosa,CA,109.7244776,
Sciaena deliciosa,CA,94.51079276,
Sciaena deliciosa,CA,54.05705023,
Sciaena deliciosa,CA,86.10937596,
Sciaena deliciosa,CA,98.60124182,
Sciaena deliciosa,CA,57.9959686,
Sciaena deliciosa,CA,89.90204889,
Sciaena deliciosa,CA,78.85302928,
Sciaena deliciosa,CA,99.62729133,
Sciaena deliciosa,CA,89.02763612,
Sciaena deliciosa,CA,53.49074334,
Sciaena deliciosa,CA,85.47077555,
Sciaena deliciosa,CA,101.0328222,
Sciaena deliciosa,CA,33.88745251,
Sciaena deliciosa,CA,74.46178638,
Sciaena deliciosa,CA,58.74282219,
Sciaena deliciosa,CA,101.0172269,
Sciaena deliciosa,CA,99.26201541,
Sciaena deliciosa,CA,105.6382973,
Sciaena deliciosa,CA,118.63617,
Sciaena deliciosa,CA,80.47379208,
Sciaena deliciosa,CA,81.04141936,
Sciaena deliciosa,CA,105.874045,
Sciaena deliciosa,CA,76.16525305,
Sciaena deliciosa,Vtg1,45.35461069,
Sciaena deliciosa,Vtg1,108.1931282,
Sciaena deliciosa,Vtg1,85.19572123,
Sciaena deliciosa,Vtg1,78.47985479,
Sciaena deliciosa,Vtg1,96.4795777,
Sciaena deliciosa,Vtg1,56.06214188,
Sciaena deliciosa,Vtg1,103.6075546,
Sciaena deliciosa,Vtg1,87.9103101,
Sciaena deliciosa,Vtg1,133.2084191,
Sciaena deliciosa,Vtg1,101.7373332,
Sciaena deliciosa,Vtg1,85.41800374,
Sciaena deliciosa,Vtg1,108.7813129,
Sciaena deliciosa,Vtg1,53.52214063,
Sciaena deliciosa,Vtg1,132.4260029,
Sciaena deliciosa,Vtg1,103.2513454,
Sciaena deliciosa,Vtg1,128.2982886,
Sciaena deliciosa,Vtg1,98.94214112,
Sciaena deliciosa,Vtg1,104.0371731,
Sciaena deliciosa,Vtg1,114.6445868,
Sciaena deliciosa,Vtg1,70.78893946,
Sciaena deliciosa,Vtg1,150.2717605,
Sciaena deliciosa,Vtg1,107.987356,
Sciaena deliciosa,Vtg1,99.0919211,
Sciaena deliciosa,Vtg1,79.24477852,
Sciaena deliciosa,Vtg1,125.404554,
Sciaena deliciosa,Vtg1,98.8069901,
Sciaena deliciosa,Vtg1,105.5026063,
Sciaena deliciosa,Vtg1,102.1803129,
Sciaena deliciosa,Vtg1,110.5761896,
Sciaena deliciosa,Vtg1,132.2554607,
Sciaena deliciosa,Vtg1,65.5474128,
Sciaena deliciosa,Vtg1,93.73682887,
Sciaena deliciosa,Vtg1,161.4502006,
Sciaena deliciosa,Vtg1,150.6719893,
Sciaena deliciosa,Vtg1,88.60527203,
Sciaena deliciosa,Vtg1,80.15254567,
Sciaena deliciosa,Vtg1,117.8608305,
Sciaena deliciosa,Vtg1,109.3517119,
Sciaena deliciosa,Vtg1,96.65123647,
Sciaena deliciosa,Vtg1,58.48505978,
Sciaena deliciosa,Vtg1,156.5679327,
Sciaena deliciosa,Vtg1,134.164816,
Sciaena deliciosa,Vtg1,137.8586499,
Sciaena deliciosa,Vtg1,88.78083277,
Sciaena deliciosa,Vtg1,66.47233112,
Sciaena deliciosa,Vtg1,146.4077301,
Sciaena deliciosa,Vtg1,95.71088261,
Sciaena deliciosa,Vtg1,132.5046889,
Sciaena deliciosa,Vtg1,131.2343534,
Sciaena deliciosa,Vtg1,105.9339777,
Sciaena deliciosa,Vtg2,170.6117288,
Sciaena deliciosa,Vtg2,148.4483884,
Sciaena deliciosa,Vtg2,336.8129592,
Sciaena deliciosa,Vtg2,216.6883883,
Sciaena deliciosa,Vtg2,229.414282,
Sciaena deliciosa,Vtg2,118.0016438,
Sciaena deliciosa,Vtg2,153.3071726,
Sciaena deliciosa,Vtg2,281.8862596,
Sciaena deliciosa,Vtg2,141.9480889,
Sciaena deliciosa,Vtg2,313.9034491,
Sciaena deliciosa,Vtg2,141.4641173,
Sciaena deliciosa,Vtg2,242.8288418,
Sciaena deliciosa,Vtg2,148.3844011,
Sciaena deliciosa,Vtg2,313.4880142,
Sciaena deliciosa,Vtg2,137.3720662,
Sciaena deliciosa,Vtg2,205.8715279,
Sciaena deliciosa,Vtg2,163.8785031,
Sciaena deliciosa,Vtg2,230.5574647,
Sciaena deliciosa,Vtg2,228.5603919,
Sciaena deliciosa,Vtg2,197.2815572,
Sciaena deliciosa,Vtg2,193.6285173,
Sciaena deliciosa,Vtg2,138.2664062,
Sciaena deliciosa,Vtg2,265.0611375,
Sciaena deliciosa,Vtg2,246.5304259,
Sciaena deliciosa,Vtg2,194.466615,
Sciaena deliciosa,Vtg2,118.226633,
Sciaena deliciosa,Vtg2,285.8382375,
Sciaena deliciosa,Vtg2,237.6210488,
Sciaena deliciosa,Vtg2,222.7341239,
Sciaena deliciosa,Vtg2,215.5888216,
Sciaena deliciosa,Vtg2,178.1660156,
Sciaena deliciosa,Vtg2,274.2106315,
Sciaena deliciosa,Vtg2,328.9746028,
Sciaena deliciosa,Vtg2,156.2819776,
Sciaena deliciosa,Vtg2,155.5555168,
Sciaena deliciosa,Vtg2,283.0397172,
Sciaena deliciosa,Vtg2,66.74874795,
Sciaena deliciosa,Vtg2,232.0895127,
Sciaena deliciosa,Vtg2,202.1518613,
Sciaena deliciosa,Vtg2,203.4651055,
Sciaena deliciosa,Vtg2,300.565042,
Sciaena deliciosa,Vtg2,114.9100598,
Sciaena deliciosa,Vtg2,200.7452911,
Sciaena deliciosa,Vtg2,141.3497553,
Sciaena deliciosa,Vtg2,290.9168777,
Sciaena deliciosa,Vtg2,100.6907819,
Sciaena deliciosa,Vtg2,183.4051645,
Sciaena deliciosa,Vtg2,226.5318209,
Sciaena deliciosa,Vtg2,272.2923979,
Sciaena deliciosa,Vtg2,243.7479838,
Sciaena deliciosa,Vtg3,428.2176203,
Sciaena deliciosa,Vtg3,411.2537538,
Sciaena deliciosa,Vtg3,286.5272889,
Sciaena deliciosa,Vtg3,316.5256025,
Sciaena deliciosa,Vtg3,211.8001316,
Sciaena deliciosa,Vtg3,287.8867743,
Sciaena deliciosa,Vtg3,345.455259,
Sciaena deliciosa,Vtg3,268.3503,
Sciaena deliciosa,Vtg3,318.0303608,
Sciaena deliciosa,Vtg3,277.9257884,
Sciaena deliciosa,Vtg3,289.6791594,
Sciaena deliciosa,Vtg3,258.0198028,
Sciaena deliciosa,Vtg3,259.0750915,
Sciaena deliciosa,Vtg3,284.9053454,
Sciaena deliciosa,Vtg3,316.1560004,
Sciaena deliciosa,Vtg3,349.8772546,
Sciaena deliciosa,Vtg3,220.2086444,
Sciaena deliciosa,Vtg3,390.8536303,
Sciaena deliciosa,Vtg3,363.0272308,
Sciaena deliciosa,Vtg3,288.3536704,
Sciaena deliciosa,Vtg3,272.5072637,
Sciaena deliciosa,Vtg3,348.3576693,
Sciaena deliciosa,Vtg3,275.6175962,
Sciaena deliciosa,Vtg3,235.8969395,
Sciaena deliciosa,Vtg3,252.1295405,
Sciaena deliciosa,Vtg3,192.4414949,
Sciaena deliciosa,Vtg3,161.0302433,
Sciaena deliciosa,Vtg3,416.7576754,
Sciaena deliciosa,Vtg3,306.144826,
Sciaena deliciosa,Vtg3,258.8316707,
Sciaena deliciosa,Vtg3,289.0559334,
Sciaena deliciosa,Vtg3,280.9248249,
Sciaena deliciosa,Vtg3,295.2938812,
Sciaena deliciosa,Vtg3,336.7341507,
Sciaena deliciosa,Vtg3,313.2032083,
Sciaena deliciosa,Vtg3,310.877208,
Sciaena deliciosa,Vtg3,176.0257172,
Sciaena deliciosa,Vtg3,286.539055,
Sciaena deliciosa,Vtg3,261.7217008,
Sciaena deliciosa,Vtg3,328.0838779,
Sciaena deliciosa,Vtg3,232.3553784,
Sciaena deliciosa,Vtg3,241.7105234,
Sciaena deliciosa,Vtg3,260.2431943,
Sciaena deliciosa,Vtg3,264.891381,
Sciaena deliciosa,Vtg3,250.700933,
Sciaena deliciosa,Vtg3,373.7291894,
Sciaena deliciosa,Vtg3,475.6217977,
Sciaena deliciosa,Vtg3,404.0495379,
Sciaena deliciosa,Vtg3,266.2808604,
Sciaena deliciosa,Vtg3,254.7978576,
Sciaena deliciosa,Vtg4,497.7059232,
Sciaena deliciosa,Vtg4,475.8325603,
Sciaena deliciosa,Vtg4,510.5615338,
Sciaena deliciosa,Vtg4,425.0737675,
Sciaena deliciosa,Vtg4,531.5331531,
Sciaena deliciosa,Vtg4,428.2042769,
Sciaena deliciosa,Vtg4,393.3718739,
Sciaena deliciosa,Vtg4,464.4545763,
Sciaena deliciosa,Vtg4,580.8478167,
Sciaena deliciosa,Vtg4,414.2222327,
Sciaena deliciosa,Vtg4,408.1519906,
Sciaena deliciosa,Vtg4,390.8291387,
Sciaena deliciosa,Vtg4,464.9476579,
Sciaena deliciosa,Vtg4,516.4341324,
Sciaena deliciosa,Vtg4,460.4031576,
Sciaena deliciosa,Vtg4,521.7984525,
Sciaena deliciosa,Vtg4,528.1622527,
Sciaena deliciosa,Vtg4,506.8477424,
Sciaena deliciosa,Vtg4,619.8151104,
Sciaena deliciosa,Vtg4,539.3158929,
Sciaena deliciosa,Vtg4,582.492297,
Sciaena deliciosa,Vtg4,455.7465526,
Sciaena deliciosa,Vtg4,442.8332277,
Sciaena deliciosa,Vtg4,426.9949093,
Sciaena deliciosa,Vtg4,499.3360561,
Sciaena deliciosa,Vtg4,520.052095,
Sciaena deliciosa,Vtg4,525.5518889,
Sciaena deliciosa,Vtg4,526.5893091,
Sciaena deliciosa,Vtg4,436.3955327,
Sciaena deliciosa,Vtg4,511.2619571,
Sciaena deliciosa,Vtg4,483.1895252,
Sciaena deliciosa,Vtg4,409.6857566,
Sciaena deliciosa,Vtg4,492.3860698,
Sciaena deliciosa,Vtg4,498.1634941,
Sciaena deliciosa,Vtg4,473.8775647,
Sciaena deliciosa,Vtg4,530.2889265,
Sciaena deliciosa,Vtg4,447.5702348,
Sciaena deliciosa,Vtg4,526.1665102,
Sciaena deliciosa,Vtg4,520.6993153,
Sciaena deliciosa,Vtg4,535.5594896,
Sciaena deliciosa,Vtg4,507.7546759,
Sciaena deliciosa,Vtg4,532.2340747,
Sciaena deliciosa,Vtg4,522.2370242,
Sciaena deliciosa,Vtg4,432.3554969,
Sciaena deliciosa,Vtg4,496.1437393,
Sciaena deliciosa,Vtg4,484.3644165,
Sciaena deliciosa,Vtg4,394.6327772,
Sciaena deliciosa,Vtg4,483.414193,
Sciaena deliciosa,Vtg4,500.2753921,
Sciaena deliciosa,Vtg4,597.0208766,
Sciaena deliciosa,GVM,462.775552,
Sciaena deliciosa,GVM,502.551389,
Sciaena deliciosa,GVM,552.4099054,
Sciaena deliciosa,GVM,566.712847,
Sciaena deliciosa,GVM,554.171892,
Sciaena deliciosa,GVM,595.3541204,
Sciaena deliciosa,GVM,600.4507051,
Sciaena deliciosa,GVM,406.4513706,
Sciaena deliciosa,GVM,598.839805,
Sciaena deliciosa,GVM,561.329927,
Sciaena deliciosa,GVM,468.1590522,
Sciaena deliciosa,GVM,537.6717742,
Sciaena deliciosa,GVM,496.4101583,
Sciaena deliciosa,GVM,586.3627722,
Sciaena deliciosa,GVM,473.7754734,
Sciaena deliciosa,GVM,567.8137637,
Sciaena deliciosa,GVM,525.4874098,
Sciaena deliciosa,GVM,557.3357663,
Sciaena deliciosa,GVM,581.2910643,
Sciaena deliciosa,GVM,529.6957455,
Sciaena deliciosa,GVM,585.8131578,
Sciaena deliciosa,GVM,473.5426048,
Sciaena deliciosa,GVM,461.0311437,
Sciaena deliciosa,GVM,685.505344,
Sciaena deliciosa,GVM,517.6995834,
Sciaena deliciosa,GVM,565.5300909,
Sciaena deliciosa,GVM,471.1133396,
Sciaena deliciosa,GVM,489.3749572,
Sciaena deliciosa,GVM,469.6638808,
Sciaena deliciosa,GVM,500.7507571,
Sciaena deliciosa,GVM,582.784244,
Sciaena deliciosa,GVM,475.217956,
Sciaena deliciosa,GVM,514.6707728,
Sciaena deliciosa,GVM,579.4075357,
Sciaena deliciosa,GVM,563.1941204,
Sciaena deliciosa,GVM,380.8060551,
Sciaena deliciosa,GVM,564.2116691,
Sciaena deliciosa,GVM,383.9098245,
Sciaena deliciosa,GVM,553.4162517,
Sciaena deliciosa,GVM,644.5110947,
Sciaena deliciosa,GVM,582.1524772,
Sciaena deliciosa,GVM,442.7785157,
Sciaena deliciosa,GVM,498.8156406,
Sciaena deliciosa,GVM,578.3656802,
Sciaena deliciosa,GVM,351.3328653,
Sciaena deliciosa,GVM,538.0216669,
Sciaena deliciosa,GVM,367.8383094,
Sciaena deliciosa,GVM,521.8317376,
Sciaena deliciosa,GVM,479.8277111,
Sciaena deliciosa,GVM,539.3950892,
Sciaena deliciosa,Hyd,641.1043218,
Sciaena deliciosa,Hyd,691.1566408,
Sciaena deliciosa,Hyd,577.4646702,
Sciaena deliciosa,Hyd,596.8898605,
Sciaena deliciosa,Hyd,805.9390177,
Sciaena deliciosa,Hyd,684.4055736,
Sciaena deliciosa,Hyd,554.0206824,
Sciaena deliciosa,Hyd,669.1206116,
Sciaena deliciosa,Hyd,620.4946952,
