Sp,Estado,Rec,Diametro
Paralonchurus peruanus,CA,Previt,61.50901776
Paralonchurus peruanus,CA,Previt,81.39834932
Paralonchurus peruanus,CA,Previt,90.88324049
Paralonchurus peruanus,CA,Previt,108.3802504
Paralonchurus peruanus,CA,Previt,71.9313121
Paralonchurus peruanus,CA,Previt,98.60784046
Paralonchurus peruanus,CA,Previt,83.63433658
Paralonchurus peruanus,CA,Previt,101.5381323
Paralonchurus peruanus,CA,Previt,52.67458423
Paralonchurus peruanus,CA,Previt,108.2444325
Paralonchurus peruanus,CA,Previt,79.40755411
Paralonchurus peruanus,CA,Previt,84.40299777
Paralonchurus peruanus,CA,Previt,78.50661157
Paralonchurus peruanus,CA,Previt,115.5158544
Paralonchurus peruanus,CA,Previt,97.42318801
Paralonchurus peruanus,CA,Previt,46.80002182
Paralonchurus peruanus,Vtg1,Vit,220.7954399
Paralonchurus peruanus,Vtg1,Vit,195.9064748
Paralonchurus peruanus,Vtg1,Vit,164.9558307
Paralonchurus peruanus,Vtg1,Vit,189.7756318
Paralonchurus peruanus,Vtg1,Vit,205.3421735
Paralonchurus peruanus,Vtg1,Vit,126.3308008
Paralonchurus peruanus,Vtg1,Vit,173.8203153
Paralonchurus peruanus,Vtg1,Vit,120.2416131
Paralonchurus peruanus,Vtg1,Vit,170.1403864
Paralonchurus peruanus,Vtg1,Vit,158.6946084
Paralonchurus peruanus,Vtg1,Vit,178.63312
Paralonchurus peruanus,Vtg1,Vit,127.4243218
Paralonchurus peruanus,Vtg1,Vit,109.7038553
Paralonchurus peruanus,Vtg1,Vit,221.185671
Paralonchurus peruanus,Vtg1,Vit,207.6017827
Paralonchurus peruanus,Vtg1,Vit,133.0690659
Paralonchurus peruanus,Vtg1,Vit,161.2586263
Paralonchurus peruanus,Vtg1,Vit,174.4060683
Paralonchurus peruanus,Vtg1,Vit,164.5030382
Paralonchurus peruanus,Vtg1,Vit,200.1020995
Paralonchurus peruanus,Vtg1,Vit,186.2656578
Paralonchurus peruanus,Vtg1,Vit,128.8386458
Paralonchurus peruanus,Vtg1,Vit,154.4497325
Paralonchurus peruanus,Vtg1,Vit,151.3660575
Paralonchurus peruanus,Vtg1,Vit,238.9663485
Paralonchurus peruanus,Vtg1,Vit,170.6330507
Paralonchurus peruanus,Vtg1,Vit,183.924638
Paralonchurus peruanus,Vtg1,Vit,183.9601118
Paralonchurus peruanus,Vtg1,Vit,133.6734976
Paralonchurus peruanus,Vtg1,Vit,158.7725788
Paralonchurus peruanus,Vtg1,Vit,179.2594113
Paralonchurus peruanus,Vtg1,Vit,145.3759137
Paralonchurus peruanus,Vtg1,Vit,228.5127302
Paralonchurus peruanus,Vtg1,Vit,188.2338248
Paralonchurus peruanus,Vtg1,Vit,205.8260576
Paralonchurus peruanus,Vtg1,Vit,142.8939789
Paralonchurus peruanus,Vtg1,Vit,178.0183612
Paralonchurus peruanus,Vtg1,Vit,171.8117792
Paralonchurus peruanus,Vtg1,Vit,195.4988748
Paralonchurus peruanus,Vtg1,Vit,184.1579664
Paralonchurus peruanus,Vtg1,Vit,203.9955429
Paralonchurus peruanus,Vtg1,Vit,175.0283143
Paralonchurus peruanus,Vtg1,Vit,164.4729211
Paralonchurus peruanus,Vtg1,Vit,231.9608079
Paralonchurus peruanus,Vtg1,Vit,206.6873819
Paralonchurus peruanus,Vtg1,Vit,253.7659105
Paralonchurus peruanus,Vtg1,Vit,153.1020046
Paralonchurus peruanus,Vtg1,Vit,173.3052282
Paralonchurus peruanus,Vtg1,Vit,158.3729223
Paralonchurus peruanus,Vtg1,Vit,162.8820085
Paralonchurus peruanus,Vtg2,Vit,139.7524173
Paralonchurus peruanus,Vtg2,Vit,198.3496707
Paralonchurus peruanus,Vtg2,Vit,181.0032878
Paralonchurus peruanus,Vtg2,Vit,194.8501967
Paralonchurus peruanus,Vtg2,Vit,252.2000194
Paralonchurus peruanus,Vtg2,Vit,115.2633557
Paralonchurus peruanus,Vtg2,Vit,134.5551824
Paralonchurus peruanus,Vtg2,Vit,264.954396
Paralonchurus peruanus,Vtg2,Vit,161.952371
Paralonchurus peruanus,Vtg2,Vit,153.2617182
Paralonchurus peruanus,Vtg2,Vit,201.5038906
Paralonchurus peruanus,Vtg2,Vit,235.9403834
Paralonchurus peruanus,Vtg2,Vit,184.292669
Paralonchurus peruanus,Vtg2,Vit,227.666684
Paralonchurus peruanus,Vtg2,Vit,163.7171688
Paralonchurus peruanus,Vtg2,Vit,264.8780964
Paralonchurus peruanus,Vtg2,Vit,171.2558393
Paralonchurus peruanus,Vtg2,Vit,213.732871
Paralonchurus peruanus,Vtg2,Vit,133.5589306
Paralonchurus peruanus,Vtg2,Vit,147.4979886
Paralonchurus peruanus,Vtg2,Vit,184.1839694
Paralonchurus peruanus,Vtg2,Vit,247.6665283
Paralonchurus peruanus,Vtg2,Vit,185.7483528
Paralonchurus peruanus,Vtg2,Vit,243.3652737
Paralonchurus peruanus,Vtg2,Vit,104.2994562
Paralonchurus peruanus,Vtg2,Vit,218.145951
Paralonchurus peruanus,Vtg2,Vit,188.7022985
Paralonchurus peruanus,Vtg2,Vit,197.005797
Paralonchurus peruanus,Vtg2,Vit,217.8472782
Paralonchurus peruanus,Vtg2,Vit,136.6490757
Paralonchurus peruanus,Vtg2,Vit,209.6345209
Paralonchurus peruanus,Vtg2,Vit,95.39786768
Paralonchurus peruanus,Vtg2,Vit,144.6243468
Paralonchurus peruanus,Vtg2,Vit,144.2522219
Paralonchurus peruanus,Vtg2,Vit,193.7146407
Paralonchurus peruanus,Vtg2,Vit,233.8824512
Paralonchurus peruanus,Vtg2,Vit,143.5591727
Paralonchurus peruanus,Vtg2,Vit,154.9120114
Paralonchurus peruanus,Vtg2,Vit,209.9189109
Paralonchurus peruanus,Vtg2,Vit,159.9096644
Paralonchurus peruanus,Vtg2,Vit,175.5380862
Paralonchurus peruanus,Vtg2,Vit,236.0484915
Paralonchurus peruanus,Vtg2,Vit,253.0734346
Paralonchurus peruanus,Vtg2,Vit,231.3402794
Paralonchurus peruanus,Vtg2,Vit,193.6459583
Paralonchurus peruanus,Vtg2,Vit,108.3812484
Paralonchurus peruanus,Vtg2,Vit,174.3250379
Paralonchurus peruanus,Vtg2,Vit,257.4074589
Paralonchurus peruanus,Vtg2,Vit,190.5475853
Paralonchurus peruanus,Vtg2,Vit,213.942672
Paralonchurus peruanus,Vtg3,Vit,318.7224609
Paralonchurus peruanus,Vtg3,Vit,380.2197177
Paralonchurus peruanus,Vtg3,Vit,424.8303603
Paralonchurus peruanus,Vtg3,Vit,254.1936448
Paralonchurus peruanus,Vtg3,Vit,300.0796279
Paralonchurus peruanus,Vtg3,Vit,283.7938924
Paralonchurus peruanus,Vtg3,Vit,232.666546
Paralonchurus peruanus,Vtg3,Vit,233.7911258
Paralonchurus peruanus,Vtg3,Vit,253.3065537
Paralonchurus peruanus,Vtg3,Vit,322.6128363
Paralonchurus peruanus,Vtg3,Vit,335.1859447
Paralonchurus peruanus,Vtg3,Vit,501.7221449
Paralonchurus peruanus,Vtg3,Vit,220.7429166
Paralonchurus peruanus,Vtg3,Vit,353.2867429
Paralonchurus peruanus,Vtg3,Vit,309.438665
Paralonchurus peruanus,Vtg3,Vit,261.5950517
Paralonchurus peruanus,Vtg3,Vit,251.0689653
Paralonchurus peruanus,Vtg3,Vit,313.4765669
Paralonchurus peruanus,Vtg3,Vit,277.434659
Paralonchurus peruanus,Vtg3,Vit,354.0705073
Paralonchurus peruanus,Vtg3,Vit,324.8127652
Paralonchurus peruanus,Vtg3,Vit,305.3126337
Paralonchurus peruanus,Vtg3,Vit,357.4324245
Paralonchurus peruanus,Vtg3,Vit,380.1648442
Paralonchurus peruanus,Vtg3,Vit,244.5169462
Paralonchurus peruanus,Vtg3,Vit,267.5005383
Paralonchurus peruanus,Vtg3,Vit,338.9210434
Paralonchurus peruanus,Vtg3,Vit,272.3414322
Paralonchurus peruanus,Vtg3,Vit,338.690278
Paralonchurus peruanus,Vtg3,Vit,425.5258721
Paralonchurus peruanus,Vtg3,Vit,273.9234522
Paralonchurus peruanus,Vtg3,Vit,241.8851191
Paralonchurus peruanus,Vtg3,Vit,215.9122018
Paralonchurus peruanus,Vtg3,Vit,261.2170928
Paralonchurus peruanus,Vtg3,Vit,239.2298291
Paralonchurus peruanus,Vtg3,Vit,302.3988504
Paralonchurus peruanus,Vtg3,Vit,258.0479665
Paralonchurus peruanus,Vtg3,Vit,373.7292322
Paralonchurus peruanus,Vtg3,Vit,258.5310117
Paralonchurus peruanus,Vtg3,Vit,463.3667908
Paralonchurus peruanus,Vtg3,Vit,120.1312463
Paralonchurus peruanus,Vtg3,Vit,395.1349578
Paralonchurus peruanus,Vtg3,Vit,198.3616189
Paralonchurus peruanus,Vtg3,Vit,429.0505104
Paralonchurus peruanus,Vtg3,Vit,263.0892455
Paralonchurus peruanus,Vtg3,Vit,260.0224497
Paralonchurus peruanus,Vtg3,Vit,286.8377508
Paralonchurus peruanus,Vtg3,Vit,350.5591799
Paralonchurus peruanus,Vtg3,Vit,325.6542521
Paralonchurus peruanus,Vtg3,Vit,219.3872438
Paralonchurus peruanus,Vtg4,Vit,396.2023402
Paralonchurus peruanus,Vtg4,Vit,309.2091371
Paralonchurus peruanus,Vtg4,Vit,331.207971
Paralonchurus peruanus,Vtg4,Vit,359.1109957
Paralonchurus peruanus,Vtg4,Vit,438.1625537
Paralonchurus peruanus,Vtg4,Vit,427.973681
Paralonchurus peruanus,Vtg4,Vit,320.8898146
Paralonchurus peruanus,Vtg4,Vit,327.2250242
Paralonchurus peruanus,Vtg4,Vit,392.0271412
Paralonchurus peruanus,Vtg4,Vit,274.784643
Paralonchurus peruanus,Vtg4,Vit,385.4778143
Paralonchurus peruanus,Vtg4,Vit,283.5980315
Paralonchurus peruanus,Vtg4,Vit,348.4077443
Paralonchurus peruanus,Vtg4,Vit,426.4533508
Paralonchurus peruanus,Vtg4,Vit,316.9649997
Paralonchurus peruanus,Vtg4,Vit,337.7316321
Paralonchurus peruanus,Vtg4,Vit,344.6331942
Paralonchurus peruanus,Vtg4,Vit,322.6965951
Paralonchurus peruanus,Vtg4,Vit,440.8905794
Paralonchurus peruanus,Vtg4,Vit,313.0061628
Paralonchurus peruanus,Vtg4,Vit,457.9395583
Paralonchurus peruanus,Vtg4,Vit,304.5675972
Paralonchurus peruanus,Vtg4,Vit,359.1246655
Paralonchurus peruanus,Vtg4,Vit,283.4288601
Paralonchurus peruanus,Vtg4,Vit,475.0904397
Paralonchurus peruanus,Vtg4,Vit,340.9574078
Paralonchurus peruanus,Vtg4,Vit,213.4170572
Paralonchurus peruanus,Vtg4,Vit,496.626312
Paralonchurus peruanus,Vtg4,Vit,476.8284747
Paralonchurus peruanus,Vtg4,Vit,393.2951202
Paralonchurus peruanus,Vtg4,Vit,369.1056825
Paralonchurus peruanus,Vtg4,Vit,286.8306866
Paralonchurus peruanus,Vtg4,Vit,387.0263807
Paralonchurus peruanus,Vtg4,Vit,379.7085289
Paralonchurus peruanus,Vtg4,Vit,429.7454866
Paralonchurus peruanus,Vtg4,Vit,395.8446698
Paralonchurus peruanus,Vtg4,Vit,296.4517746
Paralonchurus peruanus,Vtg4,Vit,404.8223148
Paralonchurus peruanus,Vtg4,Vit,350.850146
Paralonchurus peruanus,Vtg4,Vit,307.8887322
Paralonchurus peruanus,Vtg4,Vit,306.8382067
Paralonchurus peruanus,Vtg4,Vit,285.2501521
Paralonchurus peruanus,Vtg4,Vit,380.0318054
Paralonchurus peruanus,Vtg4,Vit,389.1978706
Paralonchurus peruanus,Vtg4,Vit,330.9448213
Paralonchurus peruanus,Vtg4,Vit,406.2082315
Paralonchurus peruanus,Vtg4,Vit,336.5440897
Paralonchurus peruanus,Vtg4,Vit,349.2958359
Paralonchurus peruanus,Vtg4,Vit,356.1178146
Paralonchurus peruanus,Vtg4,Vit,369.1594947
Paralonchurus peruanus,GVM,Vit,562.8120949
Paralonchurus peruanus,GVM,Vit,306.4025871
Paralonchurus peruanus,GVM,Vit,413.6435256
Paralonchurus peruanus,GVM,Vit,394.7273158
Paralonchurus peruanus,GVM,Vit,531.753132
Paralonchurus peruanus,GVM,Vit,402.9433982
Paralonchurus peruanus,GVM,Vit,511.1616302
Paralonchurus peruanus,GVM,Vit,411.0961707
Paralonchurus peruanus,GVM,Vit,400.0021112
Paralonchurus peruanus,GVM,Vit,386.4499097
Paralonchurus peruanus,GVM,Vit,322.7719534
Paralonchurus peruanus,GVM,Vit,283.5240042
Paralonchurus peruanus,GVM,Vit,438.7444353
Paralonchurus peruanus,GVM,Vit,258.7399526
Paralonchurus peruanus,GVM,Vit,387.8996633
Paralonchurus peruanus,GVM,Vit,379.1924598
Paralonchurus peruanus,GVM,Vit,466.9558976
Paralonchurus peruanus,GVM,Vit,320.3191189
Paralonchurus peruanus,GVM,Vit,288.7335375
Paralonchurus peruanus,GVM,Vit,335.9729012
Paralonchurus peruanus,GVM,Vit,379.8649662
Paralonchurus peruanus,GVM,Vit,438.1808778
Paralonchurus peruanus,GVM,Vit,345.7168242
Paralonchurus peruanus,GVM,Vit,352.4773293
Paralonchurus peruanus,GVM,Vit,439.3844946
Paralonchurus peruanus,GVM,Vit,422.157015
Paralonchurus peruanus,GVM,Vit,370.0340727
Paralonchurus peruanus,GVM,Vit,297.6706567
Paralonchurus peruanus,GVM,Vit,285.3270636
Paralonchurus peruanus,GVM,Vit,293.4588146
Paralonchurus peruanus,GVM,Vit,400.9094956
Paralonchurus peruanus,GVM,Vit,505.1078105
Paralonchurus peruanus,GVM,Vit,502.7161967
Paralonchurus peruanus,GVM,Vit,409.1555485
Paralonchurus peruanus,GVM,Vit,202.301502
Paralonchurus peruanus,GVM,Vit,455.9539649
Paralonchurus peruanus,GVM,Vit,391.2847605
Paralonchurus peruanus,GVM,Vit,270.3018616
Paralonchurus peruanus,GVM,Vit,350.1325687
Paralonchurus peruanus,GVM,Vit,418.9391489
Paralonchurus peruanus,GVM,Vit,460.5492958
Paralonchurus peruanus,GVM,Vit,430.2569634
Paralonchurus peruanus,GVM,Vit,347.0871251
Paralonchurus peruanus,GVM,Vit,463.1027654
Paralonchurus peruanus,GVM,Vit,349.2959518
Paralonchurus peruanus,GVM,Vit,367.7207864
Paralonchurus peruanus,GVM,Vit,426.8619055
Paralonchurus peruanus,GVM,Vit,285.6869346
Paralonchurus peruanus,GVM,Vit,530.6730093
Paralonchurus peruanus,GVM,Vit,502.6231341
Paralonchurus peruanus,Hyd,Vit,493.6523945
Paralonchurus peruanus,Hyd,Vit,358.5171223
Paralonchurus peruanus,Hyd,Vit,583.0665611
Paralonchurus peruanus,Hyd,Vit,618.7664874
Paralonchurus peruanus,Hyd,Vit,533.946922
Paralonchurus peruanus,Hyd,Vit,724.0801211
Paralonchurus peruanus,Hyd,Vit,631.725377
Paralonchurus peruanus,Hyd,Vit,633.3934449
Paralonchurus peruanus,Hyd,Vit,302.1822157
Paralonchurus peruanus,Hyd,Vit,493.7572891
Paralonchurus peruanus,Hyd,Vit,552.7319131
Paralonchurus peruanus,Hyd,Vit,525.8346664
Paralonchurus peruanus,Hyd,Vit,456.8197871
Paralonchurus peruanus,Hyd,Vit,446.1134142
Paralonchurus peruanus,Hyd,Vit,509.9033821
Paralonchurus peruanus,Hyd,Vit,466.4722733
Paralonchurus peruanus,Hyd,Vit,533.1932819
Paralonchurus peruanus,Hyd,Vit,585.5397284
Paralonchurus peruanus,Hyd,Vit,362.8630827
Paralonchurus peruanus,Hyd,Vit,576.7790069
Paralonchurus peruanus,Hyd,Vit,484.9633051
Paralonchurus peruanus,Hyd,Vit,499.6883683
Paralonchurus peruanus,Hyd,Vit,575.5086447
Paralonchurus peruanus,Hyd,Vit,533.8617489
Paralonchurus peruanus,Hyd,Vit,377.9732042
Paralonchurus peruanus,Hyd,Vit,420.8450078
Paralonchurus peruanus,Hyd,Vit,569.8302266
Paralonchurus peruanus,Hyd,Vit,665.3574739
Paralonchurus peruanus,Hyd,Vit,553.0950752
Paralonchurus peruanus,Hyd,Vit,467.6274689
Paralonchurus peruanus,Hyd,Vit,611.9934057
Paralonchurus peruanus,Hyd,Vit,504.6035004
Paralonchurus peruanus,Hyd,Vit,511.802063
Paralonchurus peruanus,Hyd,Vit,319.4882893
Paralonchurus peruanus,Hyd,Vit,384.9772676
Paralonchurus peruanus,Hyd,Vit,446.9221016
Paralonchurus peruanus,Hyd,Vit,597.9326086
Paralonchurus peruanus,Hyd,Vit,430.2641209
Paralonchurus peruanus,Hyd,Vit,659.384813
Paralonchurus peruanus,Hyd,Vit,413.0432475
Paralonchurus peruanus,Hyd,Vit,526.3625687
Paralonchurus peruanus,Hyd,Vit,313.1768852
Paralonchurus peruanus,Hyd,Vit,614.4449247
Paralonchurus peruanus,Hyd,Vit,620.7561536
Paralonchurus peruanus,Hyd,Vit,499.8385213
Paralonchurus peruanus,Hyd,Vit,512.3508212
Paralonchurus peruanus,Hyd,Vit,497.8613831
Paralonchurus peruanus,Hyd,Vit,294.7869854
Paralonchurus peruanus,Hyd,Vit,459.1758131
Paralonchurus peruanus,Hyd,Vit,437.4239028
Sciaena deliciosa,Pg1,Previt,50.69617156
Sciaena deliciosa,Pg1,Previt,55.42402809
Sciaena deliciosa,Pg1,Previt,31.44050912
Sciaena deliciosa,Pg1,Previt,33.48986977
Sciaena deliciosa,Pg1,Previt,55.07976197
Sciaena deliciosa,Pg1,Previt,58.05317224
Sciaena deliciosa,Pg1,Previt,62.44274045
Sciaena deliciosa,Pg1,Previt,37.65102352
Sciaena deliciosa,Pg1,Previt,25.9595422
Sciaena deliciosa,Pg1,Previt,45.28807969
Sciaena deliciosa,Pg1,Previt,20.7071703
Sciaena deliciosa,Pg1,Previt,35.91215717
Sciaena deliciosa,Pg1,Previt,42.35372255
Sciaena deliciosa,Pg1,Previt,26.77280698
Sciaena deliciosa,Pg1,Previt,38.17153262
Sciaena deliciosa,Pg1,Previt,27.17123991
Sciaena deliciosa,Pg1,Previt,24.91406898
Sciaena deliciosa,Pg1,Previt,26.29071414
Sciaena deliciosa,Pg1,Previt,8.826495109
Sciaena deliciosa,Pg1,Previt,37.89029315
Sciaena deliciosa,Pg1,Previt,59.49456475
Sciaena deliciosa,Pg1,Previt,39.55946825
Sciaena deliciosa,Pg1,Previt,6.450672435
Sciaena deliciosa,Pg1,Previt,48.175451
Sciaena deliciosa,Pg1,Previt,52.46263079
Sciaena deliciosa,Pg1,Previt,32.53631285
Sciaena deliciosa,Pg1,Previt,30.98458894
Sciaena deliciosa,Pg1,Previt,32.31703279
Sciaena deliciosa,Pg1,Previt,39.9260143
Sciaena deliciosa,Pg1,Previt,38.54278131
Sciaena deliciosa,Pg1,Previt,39.63946904
Sciaena deliciosa,Pg1,Previt,38.08914494
Sciaena deliciosa,Pg1,Previt,38.02171569
Sciaena deliciosa,Pg1,Previt,46.80613383
Sciaena deliciosa,Pg1,Previt,18.90496248
Sciaena deliciosa,Pg1,Previt,43.1639618
Sciaena deliciosa,Pg1,Previt,51.28504134
Sciaena deliciosa,Pg1,Previt,42.0756932
Sciaena deliciosa,Pg1,Previt,42.39520019
Sciaena deliciosa,Pg1,Previt,43.42652977
Sciaena deliciosa,Pg1,Previt,22.55824425
Sciaena deliciosa,Pg1,Previt,52.81987779
Sciaena deliciosa,Pg1,Previt,36.36856182
Sciaena deliciosa,Pg1,Previt,9.760068665
Sciaena deliciosa,Pg1,Previt,36.5846426
Sciaena deliciosa,Pg1,Previt,43.36254749
Sciaena deliciosa,Pg1,Previt,28.94762618
Sciaena deliciosa,Pg1,Previt,27.29933889
Sciaena deliciosa,Pg1,Previt,38.3281171
Sciaena deliciosa,Pg1,Previt,35.32597515
Sciaena deliciosa,Pg2,Previt,21.59352283
Sciaena deliciosa,Pg2,Previt,0.661227063
Sciaena deliciosa,Pg2,Previt,59.69431671
Sciaena deliciosa,Pg2,Previt,31.24055378
Sciaena deliciosa,Pg2,Previt,116.6146661
Sciaena deliciosa,Pg2,Previt,46.74109073
Sciaena deliciosa,Pg2,Previt,54.4091157
Sciaena deliciosa,Pg2,Previt,67.52421623
Sciaena deliciosa,Pg2,Previt,7.020740962
Sciaena deliciosa,Pg2,Previt,45.32497294
Sciaena deliciosa,Pg2,Previt,10.03014308
Sciaena deliciosa,Pg2,Previt,25.30439201
Sciaena deliciosa,Pg2,Previt,66.92607435
Sciaena deliciosa,Pg2,Previt,49.07010364
Sciaena deliciosa,Pg2,Previt,58.07285531
Sciaena deliciosa,Pg2,Previt,65.34909321
Sciaena deliciosa,Pg2,Previt,67.34203004
Sciaena deliciosa,Pg2,Previt,24.90837702
Sciaena deliciosa,Pg2,Previt,46.84404021
Sciaena deliciosa,Pg2,Previt,39.75366441
Sciaena deliciosa,Pg2,Previt,58.26041737
Sciaena deliciosa,Pg2,Previt,61.28512522
Sciaena deliciosa,Pg2,Previt,64.52131904
Sciaena deliciosa,Pg2,Previt,41.6979557
Sciaena deliciosa,Pg2,Previt,50.832306
Sciaena deliciosa,Pg2,Previt,54.48584101
Sciaena deliciosa,Pg2,Previt,65.72818281
Sciaena deliciosa,Pg2,Previt,41.53274326
Sciaena deliciosa,Pg2,Previt,42.64932087
Sciaena deliciosa,Pg2,Previt,14.65959388
Sciaena deliciosa,Pg2,Previt,46.32924248
Sciaena deliciosa,Pg2,Previt,66.69743995
Sciaena deliciosa,Pg2,Previt,38.25598978
Sciaena deliciosa,Pg2,Previt,42.82135195
Sciaena deliciosa,Pg2,Previt,92.28257672
Sciaena deliciosa,Pg2,Previt,62.90822105
Sciaena deliciosa,Pg2,Previt,43.75360089
Sciaena deliciosa,Pg2,Previt,73.70896566
Sciaena deliciosa,Pg2,Previt,61.07597928
Sciaena deliciosa,Pg2,Previt,48.92492123
Sciaena deliciosa,Pg2,Previt,92.5492607
Sciaena deliciosa,Pg2,Previt,46.24587041
Sciaena deliciosa,Pg2,Previt,51.9751569
Sciaena deliciosa,Pg2,Previt,88.20756299
Sciaena deliciosa,Pg2,Previt,82.42911431
Sciaena deliciosa,Pg2,Previt,91.8613599
Sciaena deliciosa,Pg2,Previt,36.15528144
Sciaena deliciosa,Pg2,Previt,4.256037783
Sciaena deliciosa,Pg2,Previt,16.8879665
Sciaena deliciosa,Pg2,Previt,61.39018836
Sciaena deliciosa,CA,Previt,75.57554827
Sciaena deliciosa,CA,Previt,84.33580645
Sciaena deliciosa,CA,Previt,92.54734136
Sciaena deliciosa,CA,Previt,108.15436
Sciaena deliciosa,CA,Previt,112.973
Sciaena deliciosa,CA,Previt,127.3700786
Sciaena deliciosa,CA,Previt,63.25080261
Sciaena deliciosa,CA,Previt,109.3206677
Sciaena deliciosa,CA,Previt,98.54450609
Sciaena deliciosa,CA,Previt,70.47246185
Sciaena deliciosa,CA,Previt,87.25687883
Sciaena deliciosa,CA,Previt,86.3042715
Sciaena deliciosa,CA,Previt,72.38745578
Sciaena deliciosa,CA,Previt,95.37710926
Sciaena deliciosa,CA,Previt,68.94111
Sciaena deliciosa,CA,Previt,71.36753597
Sciaena deliciosa,CA,Previt,84.25674556
Sciaena deliciosa,CA,Previt,79.2545137
Sciaena deliciosa,CA,Previt,64.47945665
Sciaena deliciosa,CA,Previt,112.9671837
Sciaena deliciosa,CA,Previt,101.7338049
Sciaena deliciosa,CA,Previt,78.40207472
Sciaena deliciosa,CA,Previt,95.69604512
Sciaena deliciosa,CA,Previt,60.85493621
Sciaena deliciosa,CA,Previt,97.5753463
Sciaena deliciosa,CA,Previt,96.52329466
Sciaena deliciosa,CA,Previt,109.7244776
Sciaena deliciosa,CA,Previt,94.51079276
Sciaena deliciosa,CA,Previt,54.05705023
Sciaena deliciosa,CA,Previt,86.10937596
Sciaena deliciosa,CA,Previt,98.60124182
Sciaena deliciosa,CA,Previt,57.9959686
Sciaena deliciosa,CA,Previt,89.90204889
Sciaena deliciosa,CA,Previt,78.85302928
Sciaena deliciosa,CA,Previt,99.62729133
Sciaena deliciosa,CA,Previt,89.02763612
Sciaena deliciosa,CA,Previt,53.49074334
Sciaena deliciosa,CA,Previt,85.47077555
Sciaena deliciosa,CA,Previt,101.0328222
Sciaena deliciosa,CA,Previt,33.88745251
Sciaena deliciosa,CA,Previt,74.46178638
Sciaena deliciosa,CA,Previt,58.74282219
Sciaena deliciosa,CA,Previt,101.0172269
Sciaena deliciosa,CA,Previt,99.26201541
Sciaena deliciosa,CA,Previt,105.6382973
Sciaena deliciosa,CA,Previt,118.63617
Sciaena deliciosa,CA,Previt,80.47379208
Sciaena deliciosa,CA,Previt,81.04141936
Sciaena deliciosa,CA,Previt,105.874045
Sciaena deliciosa,CA,Previt,76.16525305
Sciaena deliciosa,Vtg1,Vit,45.35461069
Sciaena deliciosa,Vtg1,Vit,108.1931282
Sciaena deliciosa,Vtg1,Vit,85.19572123
Sciaena deliciosa,Vtg1,Vit,78.47985479
Sciaena deliciosa,Vtg1,Vit,96.4795777
Sciaena deliciosa,Vtg1,Vit,56.06214188
Sciaena deliciosa,Vtg1,Vit,103.6075546
Sciaena deliciosa,Vtg1,Vit,87.9103101
Sciaena deliciosa,Vtg1,Vit,133.2084191
Sciaena deliciosa,Vtg1,Vit,101.7373332
Sciaena deliciosa,Vtg1,Vit,85.41800374
Sciaena deliciosa,Vtg1,Vit,108.7813129
Sciaena deliciosa,Vtg1,Vit,53.52214063
Sciaena deliciosa,Vtg1,Vit,132.4260029
Sciaena deliciosa,Vtg1,Vit,103.2513454
Sciaena deliciosa,Vtg1,Vit,128.2982886
Sciaena deliciosa,Vtg1,Vit,98.94214112
Sciaena deliciosa,Vtg1,Vit,104.0371731
Sciaena deliciosa,Vtg1,Vit,114.6445868
Sciaena deliciosa,Vtg1,Vit,70.78893946
Sciaena deliciosa,Vtg1,Vit,150.2717605
Sciaena deliciosa,Vtg1,Vit,107.987356
Sciaena deliciosa,Vtg1,Vit,99.0919211
Sciaena deliciosa,Vtg1,Vit,79.24477852
Sciaena deliciosa,Vtg1,Vit,125.404554
Sciaena deliciosa,Vtg1,Vit,98.8069901
Sciaena deliciosa,Vtg1,Vit,105.5026063
Sciaena deliciosa,Vtg1,Vit,102.1803129
Sciaena deliciosa,Vtg1,Vit,110.5761896
Sciaena deliciosa,Vtg1,Vit,132.2554607
Sciaena deliciosa,Vtg1,Vit,65.5474128
Sciaena deliciosa,Vtg1,Vit,93.73682887
Sciaena deliciosa,Vtg1,Vit,161.4502006
Sciaena deliciosa,Vtg1,Vit,150.6719893
Sciaena deliciosa,Vtg1,Vit,88.60527203
Sciaena deliciosa,Vtg1,Vit,80.15254567
Sciaena deliciosa,Vtg1,Vit,117.8608305
Sciaena deliciosa,Vtg1,Vit,109.3517119
Sciaena deliciosa,Vtg1,Vit,96.65123647
Sciaena deliciosa,Vtg1,Vit,58.48505978
Sciaena deliciosa,Vtg1,Vit,156.5679327
Sciaena deliciosa,Vtg1,Vit,134.164816
Sciaena deliciosa,Vtg1,Vit,137.8586499
Sciaena deliciosa,Vtg1,Vit,88.78083277
Sciaena deliciosa,Vtg1,Vit,66.47233112
Sciaena deliciosa,Vtg1,Vit,146.4077301
Sciaena deliciosa,Vtg1,Vit,95.71088261
Sciaena deliciosa,Vtg1,Vit,132.5046889
Sciaena deliciosa,Vtg1,Vit,131.2343534
Sciaena deliciosa,Vtg1,Vit,105.9339777
Sciaena deliciosa,Vtg2,Vit,170.6117288
Sciaena deliciosa,Vtg2,Vit,148.4483884
Sciaena deliciosa,Vtg2,Vit,336.8129592
Sciaena deliciosa,Vtg2,Vit,216.6883883
Sciaena deliciosa,Vtg2,Vit,229.414282
Sciaena deliciosa,Vtg2,Vit,118.0016438
Sciaena deliciosa,Vtg2,Vit,153.3071726
Sciaena deliciosa,Vtg2,Vit,281.8862596
